file,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
pong_10.wav,-287.30838,174.88968,-38.830433,-12.463228,-18.702599,19.491812,1.9280003,3.5784354,-2.8569431,-13.520706,9.854229,-5.616273,-4.3825517
pong_10.wav,-296.76114,168.42923,-42.4394,-11.03462,-11.883398,24.250378,3.0215285,8.564112,2.405807,-12.704123,9.648914,-1.9729666,-4.2890587
pong_10.wav,-292.84753,176.02353,-33.33637,-15.90868,-16.545488,18.788921,-3.5294476,1.4184184,-0.11897802,-13.799447,9.166805,2.1212745,-5.312453
pong_10.wav,-292.14432,183.58597,-31.958145,-17.603493,-19.874405,15.085725,5.4480166,7.398442,-1.7417209,-14.368269,11.914413,6.224694,-3.424738
pong_10.wav,-301.08755,179.6839,-34.69384,-15.59117,-13.783868,19.243584,9.951922,6.27927,-3.1262376,-10.747245,10.0582695,0.4912919,-5.183157
pong_10.wav,-309.91608,176.71472,-39.848072,-18.831978,-12.73153,18.553135,8.564451,5.88365,1.777847,-4.3625994,12.499802,0.88666797,-5.5764523
pong_10.wav,-312.15884,184.77924,-33.21714,-21.227392,-15.009232,12.784613,5.389942,7.0667276,-1.3944751,-13.350872,10.77571,2.996061,-8.195492
pong_10.wav,-320.86688,181.5328,-26.032001,-12.482765,-13.5205345,12.024948,4.9890594,6.632984,-6.314495,-18.632193,5.732394,4.088603,-5.2043524
pong_10.wav,-326.50513,175.3894,-26.565369,-13.584461,-11.53557,7.862774,3.0769362,5.074461,-2.494476,-16.188072,0.47605222,-2.5588355,-6.144605
pong_10.wav,-327.05524,178.20476,-28.297068,-21.340597,-6.392904,12.072881,5.879389,3.0585554,-2.9965749,-10.993284,3.8535557,3.8159235,-7.0521665
pong_10.wav,-320.51678,184.61246,-26.007893,-20.005943,-11.105214,9.255612,6.9287066,2.9796689,0.013336599,-5.0109844,8.76556,4.2107177,-11.8519
pong_10.wav,-324.673,179.12964,-29.57306,-16.225874,-8.022965,13.058435,8.129412,7.01908,4.829488,-2.7881503,6.1119394,-1.2959337,-17.122747
pong_10.wav,-329.3594,180.48218,-24.616722,-13.368648,-1.6560453,13.472555,8.6829605,7.2514534,-0.15930009,-7.2886553,2.4506798,2.4097152,-11.221974
pong_10.wav,-333.2124,181.15887,-22.61885,-17.910982,0.3333637,14.9276085,8.70491,6.857666,-1.2844235,-5.8994236,6.69271,6.1910625,-7.141287
pong_10.wav,-335.71024,183.51956,-24.389221,-23.324463,-4.3321834,18.178349,11.178877,5.2505894,-3.272626,-5.3074293,3.2689774,0.6780391,-2.7926009
pong_10.wav,-339.66013,184.3032,-26.97737,-26.291655,-8.9758215,18.029665,13.0073185,6.966461,-2.544408,-3.9459484,6.698246,2.8552282,1.0403881
pong_10.wav,-336.08826,185.76758,-27.324503,-28.229176,-7.2751503,19.155172,16.932018,9.4336815,0.19145614,-3.5227776,9.860091,4.4441733,-2.1172152
pong_10.wav,-338.54077,188.51492,-24.552158,-28.4651,-7.4916773,8.344079,9.961396,6.494361,-3.3416605,-4.3603253,6.6655293,3.1551578,-5.2117195
pong_10.wav,-343.32486,185.99806,-20.837706,-21.016386,-3.6171322,8.005907,4.378437,4.8791056,0.019011736,-5.3547297,1.990472,1.2854975,-6.05648
pong_10.wav,-341.63852,187.79828,-18.130844,-19.741804,-1.3121135,11.609423,7.212614,13.124187,6.0396338,-4.9871964,-0.7315493,3.7950118,-0.80880463
pong_10.wav,-355.0799,175.95856,-22.048746,-22.144737,7.0427504,16.002972,10.450686,11.715986,1.2517874,-6.8395925,-0.8411619,1.8238575,-0.7078403
pong_10.wav,-364.3647,170.30237,-20.896954,-27.328207,-2.8423047,11.162607,12.828016,8.765366,-0.38919222,-3.9385648,0.57447237,-4.0258636,-7.69528
pong_10.wav,-359.54276,173.0885,-21.42004,-27.247417,-5.92308,11.937242,13.877779,12.746313,0.69733006,-1.3423674,6.206386,1.1837074,-9.897902
pong_10.wav,-351.80206,179.30302,-22.233265,-25.76189,-3.1467235,17.704922,17.782942,14.165705,1.9045892,-3.2766569,1.4535022,-0.8551198,-8.634611
pong_10.wav,-355.927,180.14992,-20.155571,-25.047813,-7.0317984,12.752759,17.246979,15.005047,1.0260143,-5.189521,-2.40303,-3.7093792,-7.6580915
pong_10.wav,-370.18497,164.8435,-24.410694,-24.761791,-11.557757,4.073981,10.123429,12.246246,-1.3058801,-6.2061243,-1.8437681,1.5594523,-5.0012264
pong_10.wav,-361.50366,168.80884,-21.801384,-19.066952,-3.832545,8.000844,14.958618,15.353526,-4.8574047,-2.6954064,-0.014835417,-1.2872828,-4.7663803
pong_10.wav,-354.3597,174.99393,-17.595978,-17.939314,-1.0313294,10.546814,14.652253,16.65809,-2.042647,-5.250246,2.5393314,3.887167,-0.48987246
pong_10.wav,-353.83954,180.36893,-13.464741,-19.440474,-1.0313522,10.188712,15.0217085,17.234428,-1.5291251,-6.3378496,4.3313346,4.2686033,-1.5243796
pong_10.wav,-358.90427,177.13615,-12.266394,-13.795887,4.754123,13.133434,13.537327,11.127592,-2.3362885,-7.976261,-2.117546,-2.4244523,-1.6456656
pong_100.wav,-386.13156,153.42958,5.382638,-8.086005,-13.076484,11.53943,-2.2724762,18.977985,16.505135,4.716234,15.342375,0.23360115,1.824676
pong_100.wav,-284.9037,135.89899,-5.364677,10.106405,-51.108727,42.289604,-1.7384906,20.3353,9.052847,-13.869105,24.060764,1.958556,6.3962636
pong_100.wav,-204.86873,127.5263,-19.836609,8.797504,-75.005325,45.48571,-11.38694,21.85513,-4.6809564,-23.26052,17.649332,1.6048415,5.613932
pong_100.wav,-214.08905,138.31471,-23.576872,0.14829427,-77.39454,39.2442,-17.129818,24.884575,0.9173518,-24.784756,14.02531,1.4813818,7.5647473
pong_100.wav,-264.09906,168.16345,-18.242176,-8.0150795,-52.35521,20.751797,-22.505154,22.98127,6.178295,-19.217777,13.318275,-0.49576914,3.3183665
pong_100.wav,-267.46674,150.26506,-8.18697,12.124326,-41.569992,22.521118,-31.750353,19.18645,3.59972,-18.077953,10.095655,-12.502701,-0.7142832
pong_100.wav,-287.70352,153.33476,-9.655446,12.458134,-28.04113,21.301975,-22.313066,18.079445,-1.3126382,-20.831835,3.6536536,-13.521217,7.3418417
pong_100.wav,-303.15244,165.8999,-7.622725,7.471485,-18.974312,22.974468,-16.36383,16.25479,1.2966038,-18.35904,5.250281,-11.20184,7.1488056
pong_100.wav,-306.09924,166.25056,-4.9205256,3.0704734,-21.408257,22.116676,-20.89112,15.274513,3.6884866,-18.393536,7.9318676,-8.889593,3.7413948
pong_100.wav,-323.9479,162.18155,-3.8701928,2.1225784,-21.646801,14.411071,-14.975908,16.283562,4.58861,-13.867409,6.7771397,-10.347578,-3.9940388
pong_100.wav,-334.85324,164.8869,-5.5733232,-5.624571,-18.304317,10.827809,-13.45561,12.002774,3.3822818,-8.363604,3.846385,-10.260456,-2.2269936
pong_100.wav,-338.51645,158.23564,-9.110037,-5.634614,-17.401546,12.3857975,-12.876352,14.208083,6.898903,-12.504756,0.15385461,-7.077388,4.1601596
pong_100.wav,-340.62036,159.7644,-8.421675,0.25884908,-12.2853775,16.86845,-3.0306845,21.028149,9.717218,-15.75999,2.6352654,-1.2632809,8.383039
pong_100.wav,-346.91348,154.25314,-16.627995,-4.66929,-10.873541,19.070112,6.4059005,19.672163,9.450754,-8.283974,5.136796,4.1393366,5.233087
pong_100.wav,-352.01224,151.19855,-19.588974,-6.161238,-13.068269,19.342815,5.3903723,8.775137,8.762348,-2.04326,5.7190514,5.600754,0.29164538
pong_100.wav,-356.04025,156.79306,-12.441712,-9.287441,-15.025993,13.346819,1.2058218,7.969285,5.0137634,-9.144479,-3.418037,-5.1981697,-0.93142104
pong_100.wav,-354.66382,154.1597,-16.797092,-2.9877791,-16.642952,6.2009077,2.6073692,12.304287,8.97289,-10.349901,-2.6086063,-1.1605705,2.4804924
pong_100.wav,-353.06866,157.32285,-15.238316,-2.255145,-12.709806,6.354203,6.5950065,10.809872,4.1018925,-9.895878,-3.3131928,-1.1393251,1.6338501
pong_100.wav,-353.17242,162.53136,-14.579343,-3.5643268,-14.145582,5.7357426,7.4837437,12.446962,9.492072,-5.022422,-6.491354,-0.90335095,0.9758026
pong_100.wav,-354.50342,162.24823,-10.08073,-6.9150205,-12.162672,6.326249,4.9655504,8.526033,9.097267,-5.6558247,-6.8133454,-1.0876986,-1.2190357
pong_101.wav,-396.38556,149.84799,-4.912356,-3.7582078,-4.32856,17.133926,16.325024,13.9562435,3.2718968,-5.1694956,4.3703156,10.63641,5.5246496
pong_101.wav,-324.30255,134.8667,-7.3959637,-2.5130916,-34.16102,24.426624,2.9897242,24.247784,7.807811,-14.365955,7.2952757,7.30923,12.765291
pong_101.wav,-233.70552,135.45483,-13.7782,-1.2491214,-64.58782,33.350533,-16.155647,29.342522,4.505825,-22.998722,-2.999844,8.025418,15.7865925
pong_101.wav,-234.75722,142.8104,-11.204035,-2.786355,-64.7429,33.83268,-17.182018,26.21999,2.2141147,-23.605541,-2.3749282,4.698966,14.487332
pong_101.wav,-291.45016,153.17432,-11.712103,-4.4809985,-47.906334,22.221598,-8.983662,18.92514,3.7027287,-22.452076,7.866211,-3.5615146,4.215336
pong_101.wav,-295.59705,125.7686,-18.531658,19.720623,-36.803352,28.21215,-19.86478,22.3256,1.9498246,-23.312302,13.78192,-7.56234,-3.2661476
pong_101.wav,-313.25586,127.3244,-15.774492,20.793922,-27.045502,25.90623,-16.757761,22.332335,1.6890159,-18.093431,13.846699,-4.343322,5.2796574
pong_101.wav,-327.37964,144.37479,-7.2425175,8.041571,-27.357656,13.108538,-11.127892,19.996597,4.656687,-19.714794,7.4374633,2.6742232,11.27593
pong_101.wav,-329.79648,136.0456,-7.083895,6.1123934,-34.70818,12.291057,-10.57359,20.231102,9.375927,-27.445393,4.014557,0.5343108,8.604898
pong_101.wav,-343.09448,135.67497,-11.630755,-1.3619709,-26.726856,18.589657,-2.1630268,20.37267,6.191061,-20.21593,10.517895,-2.2588384,4.1728325
pong_101.wav,-351.65826,149.08029,-5.4448476,-0.01565408,-15.325279,13.557411,2.1430082,16.78458,1.4368474,-12.691847,8.884426,1.5735006,2.2148418
pong_101.wav,-360.25723,146.76694,-8.679454,-2.2406282,-14.54917,13.631577,1.6056826,23.480606,6.3777637,-14.813213,5.640455,-1.480671,-0.69165224
pong_101.wav,-360.10126,149.82108,-6.2225275,-4.6625576,-18.518585,12.367342,5.010742,27.799768,11.706814,-14.052663,6.9441824,0.019157141,-1.0097467
pong_101.wav,-359.7222,154.67899,-1.4741365,2.9265523,-14.461654,11.722164,7.4794207,21.936749,3.6764607,-19.775845,0.9779559,3.7754421,5.3778915
pong_101.wav,-361.36566,153.92224,-2.3503542,8.0112505,-5.2258744,14.453119,4.0758557,15.227493,1.5378491,-15.35017,0.34055173,3.4164786,2.217991
pong_101.wav,-363.96475,153.33511,-3.5889134,3.385696,-5.614128,17.175865,4.506313,13.441897,1.0463122,-10.381186,5.442195,9.719851,3.8608902
pong_101.wav,-391.7808,150.35007,-10.401685,0.13689525,-11.610573,13.675936,8.620895,12.927355,5.157442,-7.5583344,4.3246684,9.504341,4.551502
pong_102.wav,-403.93262,152.83765,-5.6177588,1.6948568,-3.91184,14.503644,6.090241,13.395084,11.035273,-2.054067,-1.7183182,3.5751405,2.7303433
pong_102.wav,-376.3557,151.46317,-12.974684,-2.3253107,-5.8893795,10.136511,4.414232,16.32658,10.01409,-4.906026,-3.56026,3.590278,2.311586
